shipment_id,customer_id,origin,destination,weight,volume,carrier,mode,status,arrival_date,departure_date,delivered_date
4000304,29774,NV,SLU,78971,1905848,USPS,sea,intransit,2025-02-18,2025-03-19,
4000305,11658,AZ,SXM,56950,1805690,UPS,sea,intransit,2025-03-30,,
4000306,20651,AK,SXM,82170,750723,UPS,sea,intransit,2025-02-18,2025-03-05,
4000307,32548,WY,SXM,86505,1847238,UPS,air,intransit,2025-02-27,2025-03-08,
4000308,28144,CO,GRD,57023,1121184,FEDEX,air,delivered,2025-02-25,2025-03-18,2025-04-04
4000309,19817,MD,GUY,7292,1019671,USPS,air,intransit,2025-02-27,2025-03-11,
4000310,24659,OK,DOM,65990,951181,DHL,air,intransit,2025-01-18,2025-02-13,
4000311,34406,GA,GRD,32170,1562360,AMAZON,air,received,2025-03-04,,
4000312,24195,ME,SKN,46811,583835,USPS,air,intransit,2025-02-20,2025-02-27,
4000313,26441,WV,GUY,13099,36146,USPS,air,intransit,2025-03-09,2025-03-18,
4000314,22366,OR,SLU,66288,905369,DHL,sea,intransit,2025-01-20,2025-01-30,
4000315,19868,WA,SXM,22702,634528,FEDEX,sea,received,2025-03-09,,
4000316,15940,MS,DOM,73614,57418,AMAZON,sea,delivered,2025-03-04,2025-03-17,2025-03-27
4000317,22121,IL,GUY,31110,858765,FEDEX,air,delivered,2025-01-23,2025-02-13,2025-02-27
4000318,28661,UT,FSXM,82511,96153,AMAZON,air,intransit,2025-02-23,2025-03-02,
4000319,11370,SC,GUY,42557,1991267,FEDEX,sea,intransit,2025-01-25,2025-01-30,
4000320,22423,ND,SKN,31242,826782,FEDEX,sea,delivered,2025-03-02,2025-03-09,2025-03-10
4000321,31221,OR,DOM,51980,1053103,USPS,sea,intransit,2025-01-21,2025-02-04,
4000322,23417,ND,SKN,8204,1588995,USPS,sea,received,2025-01-12,,
4000323,20394,IL,BIM,48255,1158361,AMAZON,air,received,2025-03-01,,
4000324,29988,ME,BIM,67282,379160,UPS,sea,intransit,2025-01-13,2025-01-17,
4000325,13462,MO,SLU,80184,514251,UPS,sea,delivered,2025-04-04,,
4000326,33636,CT,FSXM,90868,1181532,UPS,sea,intransit,2025-02-16,2025-03-03,
4000327,23484,SD,FSXM,36123,1434019,FEDEX,air,delivered,2025-02-11,2025-03-27,2025-04-02
4000328,16712,OK,SVG,79765,1745557,USPS,air,intransit,2025-01-19,2025-02-19,
4000329,15892,OH,SVG,23938,802252,DHL,air,delivered,2025-02-11,2025-03-17,2025-03-28
4000330,19682,ME,GRD,89269,109388,UPS,air,intransit,2025-03-15,2025-03-16,
4000331,14224,VT,SKN,88858,1024525,USPS,air,received,2025-03-31,,
4000332,17964,OK,ANU,66662,894567,FEDEX,air,delivered,2025-03-10,2025-03-28,2025-03-30
4000333,21201,CA,FSXM,74278,458795,USPS,air,delivered,2025-03-07,2025-03-23,2025-03-27
4000334,25742,DE,BIM,58866,1313119,USPS,air,received,2025-03-09,,
4000335,26952,SC,GRD,95235,854315,AMAZON,air,intransit,2025-03-29,,
4000336,20249,AR,ANU,91571,1666857,AMAZON,air,received,2025-03-10,,
4000337,24667,NE,GRD,63599,1332713,DHL,sea,received,2025-03-08,,
4000338,17349,GA,GUY,89170,254691,DHL,air,intransit,2025-01-10,2025-03-22,
4000339,10822,KY,SLU,76635,828620,AMAZON,air,received,2025-01-04,,
4000340,18184,NV,ANU,81118,90276,UPS,air,delivered,2025-01-23,2025-02-28,2025-03-24
4000341,33926,CO,GUY,5468,731994,AMAZON,sea,delivered,2025-03-03,2025-03-21,2025-03-31
4000342,28467,WV,FSXM,70634,1546430,AMAZON,sea,delivered,2025-02-02,2025-02-11,2025-03-10
4000343,32090,AK,GRD,22660,1452130,AMAZON,sea,intransit,2025-02-14,2025-03-19,
4000344,32265,SC,GUY,93990,1583648,USPS,air,delivered,2025-04-04,,
4000345,28307,VA,SXM,18298,1041634,AMAZON,sea,received,2025-03-08,,
4000346,12926,MN,FSXM,41475,1649291,USPS,air,intransit,2025-01-28,2025-03-13,
4000347,17268,VT,DOM,66274,50862,AMAZON,air,intransit,2025-01-31,2025-02-02,
4000348,18618,VA,ANU,18723,1705998,DHL,air,delivered,2025-02-16,2025-02-19,2025-02-21
4000349,22459,TX,GUY,33350,905910,USPS,sea,received,2025-01-16,,
4000350,32601,IN,BIM,18503,540266,UPS,air,delivered,2025-03-03,2025-03-19,2025-03-26
4000351,29840,IN,SXM,79851,670814,DHL,sea,received,2025-03-11,,
4000352,23947,MD,SVG,91116,194849,AMAZON,air,received,2025-01-29,,
4000353,24582,MT,ANU,78655,188852,UPS,sea,received,2025-03-09,,
4000354,30943,AZ,FSXM,16128,599435,AMAZON,air,delivered,2025-01-03,2025-01-04,2025-03-10
4000355,20813,ME,SVG,89727,556846,USPS,air,received,2025-02-20,,
4000356,23555,KS,ANU,73636,967235,USPS,sea,intransit,2025-01-18,2025-02-18,
4000357,28752,NE,SKN,47777,1193148,DHL,sea,received,2025-03-07,,
4000358,26445,ME,GUY,67652,1910556,DHL,air,received,2025-03-23,,
4000359,27066,NY,DOM,95295,1556202,DHL,sea,received,2025-01-25,,
4000360,22447,IA,BIM,65570,1527928,AMAZON,sea,delivered,2025-03-09,2025-03-26,2025-03-29
4000361,27148,OK,GRD,80809,1023346,USPS,air,intransit,2025-02-20,2025-03-02,
4000362,30847,PA,DOM,83871,932427,AMAZON,air,received,2025-03-08,,
4000363,32364,WI,SVG,7897,605761,UPS,air,delivered,2025-01-26,2025-02-17,2025-03-27
4000364,33934,CO,SLU,80039,142576,USPS,sea,intransit,2025-02-01,2025-03-05,
4000365,13246,CA,BIM,59186,1751095,DHL,air,delivered,2025-01-01,2025-02-15,2025-02-17
4000366,14946,MO,DOM,10463,1683247,USPS,air,received,2025-01-08,,
4000367,10216,NM,DOM,87212,874771,DHL,air,delivered,2025-01-19,2025-01-21,2025-04-04
4000368,32804,TX,SLU,88327,862626,DHL,air,received,2025-02-19,,
4000369,31119,WY,DOM,54579,178032,UPS,sea,intransit,2025-02-28,2025-03-26,
4000370,27106,MN,BIM,97768,336994,DHL,sea,received,2025-01-12,,
4000371,14361,MI,BIM,26540,1345604,UPS,sea,intransit,2025-02-28,2025-03-19,
4000372,24590,AL,SLU,96923,1547610,UPS,sea,delivered,2025-01-05,2025-03-23,2025-04-03
4000373,23827,VA,GRD,93507,970552,USPS,sea,intransit,2025-03-12,2025-03-22,
4000374,32159,PA,GRD,61407,1793787,UPS,air,received,2025-02-23,,
4000375,16231,MA,SKN,98864,1439422,FEDEX,air,intransit,2025-03-05,2025-03-10,
4000376,24282,TN,SXM,80969,899961,UPS,air,received,2025-03-23,,
4000377,34159,MT,SKN,80326,1419437,AMAZON,sea,delivered,2025-03-06,2025-03-17,2025-03-31
4000378,27599,MT,GUY,28768,1658948,FEDEX,air,received,2025-03-24,,
4000379,31330,IA,SXM,60034,640987,DHL,sea,intransit,2025-03-06,2025-03-18,
4000380,15441,RI,SVG,61440,1132899,DHL,sea,received,2025-01-09,,
4000381,24023,NH,ANU,53279,1612091,AMAZON,air,delivered,2025-01-31,2025-02-16,2025-03-29
4000382,25850,AR,SLU,22778,98138,USPS,sea,intransit,2025-01-05,2025-01-18,
4000383,20194,GA,ANU,59717,1152600,FEDEX,air,delivered,2025-01-01,2025-03-01,2025-03-27
4000384,23646,MI,GRD,19134,777594,UPS,sea,intransit,2025-04-01,,
4000385,14188,OK,SXM,20858,1311761,UPS,air,delivered,2025-02-25,2025-03-13,2025-03-18
4000386,13965,OK,BIM,9839,996582,FEDEX,sea,intransit,2025-03-21,2025-03-28,
4000387,30042,KS,SKN,61698,1545951,USPS,sea,intransit,2025-03-25,2025-03-28,
4000388,28475,LA,DOM,8173,1376004,FEDEX,air,intransit,2025-02-10,2025-03-04,
4000389,18113,AK,GRD,61368,1181833,FEDEX,sea,delivered,2025-02-01,2025-03-25,2025-04-04
4000390,34201,AZ,FSXM,79351,842334,FEDEX,sea,delivered,2025-01-13,2025-03-22,2025-03-31
4000391,25605,UT,FSXM,79993,1604234,FEDEX,air,received,2025-01-11,,
4000392,21976,OR,GUY,14901,1850853,USPS,air,intransit,2025-02-14,2025-03-12,
4000393,18868,NJ,SVG,30458,775029,DHL,air,delivered,2025-02-07,2025-03-13,2025-03-20
4000394,21992,NC,GRD,84658,1680257,AMAZON,sea,intransit,2025-01-17,2025-01-22,
4000395,29545,HI,BIM,42857,340888,USPS,air,received,2025-03-21,,
4000396,28056,SC,SLU,8663,31405,FEDEX,sea,delivered,2025-02-23,2025-03-13,2025-03-22
4000397,12666,IL,GRD,38095,929398,DHL,sea,delivered,2025-01-05,2025-03-17,2025-03-28
4000398,13323,VT,DOM,72620,1640259,UPS,air,delivered,2025-02-11,2025-02-22,2025-03-07
4000399,31057,ME,GRD,50375,1264825,AMAZON,sea,delivered,2025-01-01,2025-01-18,2025-02-11
4000400,31687,NH,SLU,46994,467997,FEDEX,sea,intransit,2025-01-28,2025-03-04,
4000401,20597,NH,SKN,77449,1064050,UPS,sea,delivered,2025-02-07,2025-03-12,2025-03-18
4000402,15557,AK,FSXM,82090,1792678,FEDEX,sea,received,2025-01-21,,
4000403,33745,KS,DOM,41652,1048562,AMAZON,sea,received,2025-01-26,,
4000404,29742,FL,GUY,70534,421247,USPS,air,delivered,2025-03-02,2025-03-04,2025-03-28
4000405,29379,NJ,GUY,31065,1856279,AMAZON,air,intransit,2025-03-12,2025-03-18,
4000406,26076,SC,ANU,77617,365794,UPS,air,received,2025-01-24,,
4000407,14899,WI,GRD,98074,327406,FEDEX,air,delivered,2025-03-02,2025-03-24,2025-03-25
4000408,32775,AZ,SVG,92232,1258251,AMAZON,sea,intransit,2025-01-10,2025-02-24,
4000409,29523,IN,BIM,13789,1552415,DHL,air,delivered,2025-01-26,2025-02-22,2025-03-12
4000410,22718,WY,ANU,89355,1154758,DHL,sea,intransit,2025-03-05,2025-03-21,
4000411,24386,IA,BIM,85790,424223,USPS,air,intransit,2025-03-07,2025-03-19,
4000412,10137,WA,GRD,73409,492839,AMAZON,sea,received,2025-01-18,,
4000413,30177,IA,SXM,72377,166417,DHL,air,intransit,2025-03-29,,
4000414,23809,VT,SKN,11595,1979143,UPS,air,intransit,2025-01-03,2025-01-07,
4000415,21011,IN,SLU,88313,1636218,AMAZON,sea,delivered,2025-02-10,2025-02-21,2025-03-27
4000416,22979,WY,ANU,11986,1553834,UPS,air,received,2025-03-09,,
4000417,17638,MT,DOM,62121,1645994,USPS,air,received,2025-02-22,,
4000418,17586,MN,SVG,52150,871444,UPS,air,received,2025-01-20,,
4000419,10783,OK,GRD,97899,1004211,USPS,sea,intransit,2025-02-26,2025-03-21,
4000420,20594,IL,GUY,52432,1831533,UPS,air,delivered,2025-01-06,2025-03-26,2025-04-01
4000421,16368,PA,BIM,32222,491424,USPS,air,delivered,2025-01-14,2025-03-04,2025-03-26
4000422,28934,KY,BIM,76869,602253,DHL,sea,delivered,2025-03-20,2025-03-27,2025-04-03
4000423,28146,CA,ANU,78759,782003,DHL,sea,received,2025-01-24,,
4000424,21845,PA,DOM,73140,320309,DHL,sea,received,2025-02-10,,
4000425,13856,OH,FSXM,5904,132428,FEDEX,sea,delivered,2025-02-06,2025-03-04,2025-03-08
4000426,25949,MS,DOM,64165,643719,FEDEX,sea,delivered,2025-01-25,2025-03-03,2025-03-21
4000427,16137,MT,DOM,51210,668233,USPS,sea,intransit,2025-03-30,,
4000428,32232,CO,DOM,64324,1844399,FEDEX,air,intransit,2025-01-09,2025-03-09,
4000429,32595,NV,BIM,55426,1585827,DHL,air,received,2025-01-23,,
4000430,10107,WA,SKN,19319,61138,AMAZON,sea,intransit,2025-02-13,2025-02-17,
4000431,23506,HI,GUY,91485,1279180,FEDEX,air,intransit,2025-02-05,2025-02-12,
4000432,14770,NE,ANU,41348,782422,USPS,air,intransit,2025-02-17,2025-03-18,
4000433,14926,AR,FSXM,74770,48232,USPS,air,received,2025-03-02,,
4000434,32226,IL,SLU,10008,615913,FEDEX,sea,received,2025-01-07,,
4000435,32372,NJ,GUY,83078,1639073,FEDEX,air,intransit,2025-01-24,2025-02-15,
4000436,20097,NH,SVG,9128,762733,UPS,air,delivered,2025-03-12,2025-03-26,2025-03-29
4000437,18818,AZ,ANU,26011,1129934,DHL,sea,received,2025-04-01,,
4000438,12683,WA,FSXM,66327,1848121,AMAZON,sea,delivered,2025-03-14,2025-03-21,2025-03-26
4000439,32249,IN,FSXM,23487,1935287,USPS,air,received,2025-02-10,,
4000440,28348,LA,GRD,48848,1506874,DHL,sea,intransit,2025-02-18,2025-03-18,
4000441,30605,AL,SLU,80916,408561,UPS,sea,received,2025-01-26,,
4000442,10458,OK,BIM,29224,417836,USPS,sea,intransit,2025-04-01,,
4000443,11123,NY,GUY,66735,1424820,AMAZON,air,received,2025-01-03,,
4000444,23970,FL,SXM,15870,689054,UPS,sea,intransit,2025-01-28,2025-02-28,
4000445,20489,ID,GRD,60456,588255,UPS,sea,delivered,2025-02-11,2025-03-07,2025-03-26
4000446,13730,WV,GUY,74669,1392511,AMAZON,sea,intransit,2025-03-14,2025-03-25,
4000447,29391,IL,FSXM,65527,35355,DHL,sea,intransit,2025-02-18,2025-02-28,
4000448,15351,UT,GRD,19916,977121,UPS,air,received,2025-01-09,,
4000449,11723,NJ,SVG,36594,151622,DHL,air,received,2025-03-16,,
4000450,13890,CA,FSXM,26698,339066,AMAZON,air,intransit,2025-01-28,2025-03-10,
4000451,25404,MO,SXM,97807,1281239,DHL,sea,received,2025-04-03,,
4000452,17187,FL,SKN,86687,1072703,FEDEX,sea,intransit,2025-04-01,,
4000453,31942,DE,SVG,76791,94001,AMAZON,sea,intransit,2025-01-27,2025-03-08,
4000454,10269,MA,FSXM,12539,106748,USPS,air,intransit,2025-03-08,2025-03-13,
4000455,16009,AL,SVG,82504,822116,USPS,air,delivered,2025-02-01,2025-02-20,2025-03-11
4000456,12364,NE,GRD,60576,717467,UPS,air,received,2025-03-07,,
4000457,24080,OH,SKN,6934,142968,AMAZON,air,received,2025-02-05,,
4000458,18255,ID,BIM,9488,1810721,DHL,sea,intransit,2025-01-22,2025-03-23,
4000459,25448,MA,SKN,41247,1181821,UPS,air,received,2025-03-11,,
4000460,13092,CO,GRD,82119,1790303,FEDEX,air,intransit,2025-01-26,2025-02-23,
4000461,34735,VT,ANU,7526,1881401,AMAZON,air,intransit,2025-02-22,2025-03-04,
4000462,14367,NH,ANU,69463,1046833,FEDEX,air,delivered,2025-01-08,2025-01-26,2025-02-21
4000463,30247,LA,SLU,77829,177149,DHL,air,intransit,2025-01-06,2025-03-25,
4000464,13387,IA,GRD,12612,571405,DHL,sea,intransit,2025-03-21,2025-03-28,
4000465,12414,SD,BIM,5388,379124,FEDEX,sea,intransit,2025-02-04,2025-02-11,
4000466,30777,TX,SVG,97747,1650666,AMAZON,air,delivered,2025-02-19,2025-02-25,2025-03-27
4000467,23469,AR,SXM,57720,958726,UPS,air,intransit,2025-01-08,2025-02-09,
4000468,25664,NM,ANU,19864,658187,AMAZON,air,received,2025-01-11,,
4000469,22403,SC,FSXM,57272,1137865,FEDEX,sea,intransit,2025-01-23,2025-02-22,
4000470,17637,GA,GUY,38031,1867106,DHL,sea,received,2025-02-26,,
4000471,21909,AK,SXM,68085,57185,AMAZON,sea,delivered,2025-03-30,,
4000472,28871,ID,SXM,40228,1152206,UPS,air,received,2025-01-13,,
4000473,31128,MD,SVG,95279,1897854,UPS,air,intransit,2025-01-14,2025-02-19,
4000474,29342,TX,SXM,98352,1100984,DHL,air,delivered,2025-03-13,2025-03-28,2025-03-29
4000475,30436,OK,SKN,6113,1934559,AMAZON,sea,intransit,2025-01-19,2025-01-23,
4000476,18930,ND,FSXM,48334,1937526,USPS,sea,delivered,2025-01-17,2025-03-09,2025-03-13
4000477,27212,KS,GUY,18612,1325627,DHL,air,intransit,2025-01-26,2025-02-28,
4000478,18381,AL,BIM,49929,1776055,AMAZON,air,delivered,2025-01-16,2025-03-04,2025-03-21
4000479,33252,ID,FSXM,52411,753305,DHL,air,received,2025-01-10,,
4000480,21046,VA,DOM,67039,1991394,FEDEX,sea,received,2025-03-16,,
4000481,27751,MD,GUY,87213,784572,UPS,air,delivered,2025-03-19,2025-03-27,2025-03-30
4000482,13152,CT,SLU,60937,232891,FEDEX,air,delivered,2025-03-10,2025-03-28,2025-04-04
4000483,22478,MT,SVG,24958,1776159,USPS,air,intransit,2025-01-04,2025-01-26,
4000484,15076,CT,FSXM,64758,1822316,AMAZON,sea,delivered,2025-03-06,2025-03-26,2025-04-01
4000485,31153,MI,DOM,55225,1511328,AMAZON,air,received,2025-02-23,,
4000486,18697,IL,DOM,11627,1314294,UPS,air,received,2025-02-08,,
4000487,19218,FL,ANU,80823,652523,DHL,air,received,2025-02-20,,
4000488,22797,OK,SXM,92256,1069270,UPS,air,received,2025-01-30,,
4000489,15736,RI,FSXM,75330,1134578,DHL,air,delivered,2025-01-15,2025-03-10,2025-03-14
4000490,15344,WV,ANU,93044,167286,UPS,sea,delivered,2025-01-26,2025-02-05,2025-02-19
4000491,20210,UT,DOM,9955,72099,USPS,air,delivered,2025-03-22,2025-03-26,2025-03-27
4000492,16147,GA,SXM,22063,1520500,UPS,air,received,2025-02-27,,
4000493,20480,AL,ANU,32788,1719189,USPS,sea,intransit,2025-03-13,2025-03-21,
4000494,26418,NV,ANU,38224,1533652,AMAZON,sea,received,2025-01-25,,
4000495,11291,NY,DOM,32264,1065717,USPS,sea,intransit,2025-01-03,2025-02-21,
4000496,24493,KS,SLU,12811,845641,AMAZON,sea,delivered,2025-01-16,2025-02-19,2025-03-22
4000497,15341,ID,ANU,81601,968842,AMAZON,sea,intransit,2025-02-05,2025-03-19,
4000498,17467,TN,FSXM,88996,1559968,USPS,sea,delivered,2025-02-06,2025-02-18,2025-03-07
4000499,13793,OR,SLU,56525,242482,AMAZON,sea,delivered,2025-03-10,2025-03-14,2025-03-18
4000500,20615,ME,DOM,7472,996508,FEDEX,air,intransit,2025-02-01,2025-02-28,
4000501,25081,SD,SXM,67347,1188034,FEDEX,air,received,2025-01-01,,
4000502,19038,IL,SLU,38410,642191,DHL,sea,intransit,2025-01-11,2025-02-02,
4000503,12491,TN,SLU,20498,528423,AMAZON,sea,delivered,2025-03-05,2025-03-11,2025-03-12
4000504,22314,WI,DOM,84484,1179917,UPS,sea,received,2025-02-04,,
4000505,24587,AK,DOM,16543,1334448,DHL,sea,delivered,2025-03-11,2025-03-14,2025-03-19
4000506,29682,CA,SKN,63724,1627612,UPS,air,delivered,2025-02-01,2025-02-17,2025-02-25
4000507,29612,IN,GRD,19935,1867757,AMAZON,air,delivered,2025-03-18,2025-03-26,2025-03-29
4000508,10468,KS,SLU,45290,1415078,UPS,air,delivered,2025-03-24,2025-03-27,2025-04-03
4000509,18187,MI,GRD,58718,647133,FEDEX,sea,delivered,2025-03-28,,
4000510,14411,DE,SXM,44966,1940694,AMAZON,sea,received,2025-01-17,,
4000511,34062,VA,FSXM,93939,561008,USPS,sea,received,2025-02-26,,
4000512,32135,SD,SXM,98254,1623352,FEDEX,air,delivered,2025-03-05,2025-03-17,2025-03-23
4000513,24780,MT,GRD,91496,26236,USPS,sea,intransit,2025-01-07,2025-02-10,
4000514,19871,CA,SVG,37332,943981,UPS,air,received,2025-02-24,,
4000515,20093,LA,ANU,17761,107418,FEDEX,air,delivered,2025-02-17,2025-03-07,2025-03-19
4000516,34227,FL,BIM,28579,1445169,DHL,air,delivered,2025-01-29,2025-02-14,2025-02-27
4000517,31633,OH,SLU,79736,888817,FEDEX,sea,delivered,2025-01-12,2025-03-01,2025-03-28
4000518,16259,AL,GUY,53050,988217,USPS,air,intransit,2025-03-08,2025-03-12,
4000519,34164,FL,SLU,13079,1404257,UPS,sea,received,2025-01-15,,
4000520,21268,NV,DOM,23336,301437,AMAZON,sea,received,2025-03-26,,
4000521,24571,MT,SKN,84625,900507,DHL,sea,delivered,2025-03-13,2025-03-27,2025-04-01
4000522,10603,VT,BIM,87109,610652,FEDEX,air,received,2025-03-16,,
4000523,21169,ND,SXM,54804,93378,USPS,sea,delivered,2025-03-21,2025-03-25,2025-03-28
4000524,14940,ND,BIM,21678,109128,FEDEX,air,delivered,2025-03-31,,
4000525,19919,ND,BIM,71607,85081,DHL,sea,received,2025-03-13,,
4000526,28319,KY,DOM,94868,1739879,AMAZON,air,intransit,2025-03-20,2025-03-23,
4000527,33863,MS,BIM,37674,1033347,FEDEX,sea,intransit,2025-01-30,2025-02-13,
4000528,20551,ND,SXM,57774,1897665,FEDEX,sea,intransit,2025-01-05,2025-01-22,
4000529,15815,MI,BIM,58149,631300,FEDEX,sea,delivered,2025-04-04,,
4000530,33616,AK,SKN,35108,943567,USPS,air,delivered,2025-01-28,2025-03-28,2025-03-30
4000531,30612,OR,GUY,23724,1544359,USPS,sea,intransit,2025-03-28,,
4000532,12835,NY,BIM,49672,428929,AMAZON,air,delivered,2025-04-01,,
4000533,16270,OR,SLU,39441,721404,DHL,air,received,2025-02-03,,
4000534,16079,DE,GUY,9567,917811,AMAZON,air,received,2025-02-23,,
4000535,15240,NC,ANU,72771,399997,AMAZON,sea,delivered,2025-03-02,2025-03-21,2025-03-30
4000536,21492,KY,DOM,69892,205632,UPS,air,intransit,2025-01-05,2025-01-26,
4000537,25048,MN,DOM,21654,526692,USPS,sea,intransit,2025-02-12,2025-02-27,
4000538,26848,NH,SLU,68444,60661,USPS,sea,delivered,2025-01-29,2025-02-10,2025-03-13
4000539,10673,WY,GUY,32023,1053324,FEDEX,sea,received,2025-01-25,,
4000540,17091,OR,GUY,32969,756187,USPS,air,received,2025-03-29,,
4000541,33086,KS,GUY,48920,365036,USPS,sea,received,2025-04-03,,
4000542,28120,KS,SKN,35941,887625,USPS,sea,delivered,2025-02-20,2025-03-26,2025-04-04
4000543,14284,NC,DOM,90177,1876851,UPS,sea,delivered,2025-03-26,2025-03-28,2025-04-01
4000544,22648,UT,BIM,83943,1633231,FEDEX,sea,delivered,2025-01-24,2025-02-16,2025-03-19
4000545,21830,MD,SVG,88797,525360,USPS,sea,received,2025-04-01,,
4000546,19420,NH,DOM,95415,1022662,USPS,sea,received,2025-01-23,,
4000547,26057,NE,SKN,24569,948543,FEDEX,air,received,2025-02-09,,
4000548,14718,OK,DOM,36734,18391,FEDEX,sea,received,2025-03-03,,
4000549,28765,LA,GUY,60843,227908,AMAZON,air,delivered,2025-02-12,2025-02-26,2025-02-28
4000550,32291,GA,SXM,72664,72914,AMAZON,air,delivered,2025-03-07,2025-03-16,2025-03-24
4000551,26769,VA,SLU,64041,506398,FEDEX,air,received,2025-03-23,,
4000552,16054,WY,GRD,12555,1344089,FEDEX,sea,intransit,2025-03-09,2025-03-13,
4000553,33046,FL,SLU,64359,1985584,DHL,sea,intransit,2025-03-13,2025-03-26,
4000554,34494,LA,BIM,83762,165524,FEDEX,sea,delivered,2025-04-04,,
4000555,21830,OK,SLU,35253,100345,AMAZON,sea,delivered,2025-01-16,2025-01-28,2025-01-30
4000556,30406,NM,SXM,26823,551946,USPS,air,intransit,2025-03-26,2025-03-27,
4000557,10714,ND,SVG,20537,1186339,DHL,air,intransit,2025-01-13,2025-02-27,
4000558,30895,NV,BIM,93753,1062612,USPS,sea,intransit,2025-03-21,2025-03-28,
4000559,30323,GA,SXM,7077,1552250,AMAZON,air,intransit,2025-03-02,2025-03-27,
4000560,12102,MN,GRD,75556,1279623,FEDEX,sea,delivered,2025-02-27,2025-03-01,2025-03-28
4000561,33569,IA,SXM,31437,65794,AMAZON,sea,delivered,2025-02-15,2025-03-01,2025-03-02
4000562,23568,RI,FSXM,77137,1641563,UPS,sea,intransit,2025-02-08,2025-03-22,
4000563,30087,AL,SVG,26292,1914427,AMAZON,sea,delivered,2025-02-06,2025-02-26,2025-03-12
4000564,18183,AK,SXM,69441,1892162,USPS,sea,delivered,2025-03-25,2025-03-28,2025-04-01
4000565,18629,CT,SLU,20070,208803,DHL,sea,delivered,2025-01-05,2025-03-12,2025-03-18
4000566,30065,VA,DOM,48816,1643087,DHL,sea,received,2025-01-29,,
4000567,16567,MO,GRD,93967,940707,UPS,air,delivered,2025-03-19,2025-03-20,2025-03-31
4000568,30610,VT,BIM,27159,1806270,USPS,air,delivered,2025-03-29,,
4000569,14325,WI,BIM,69367,1382845,DHL,air,intransit,2025-03-19,2025-03-28,
4000570,21913,CA,ANU,14568,709204,AMAZON,sea,received,2025-03-24,,
4000571,24316,NC,GRD,38064,1918848,DHL,air,intransit,2025-03-22,2025-03-28,
4000572,11414,MI,SXM,60948,1859121,AMAZON,sea,delivered,2025-01-22,2025-01-31,2025-02-09
4000573,24922,ND,SVG,61217,27411,FEDEX,sea,delivered,2025-03-08,2025-03-18,2025-03-22
4000574,15093,OH,SVG,6101,800834,USPS,air,received,2025-01-05,,
4000575,21597,AZ,SKN,80516,1269548,USPS,air,delivered,2025-01-07,2025-03-26,2025-03-30
4000576,19645,MA,GRD,28718,498228,FEDEX,sea,intransit,2025-02-07,2025-03-25,
4000577,19240,LA,SVG,52229,186705,USPS,sea,delivered,2025-01-09,2025-03-03,2025-03-23
4000578,11554,AL,SXM,14592,1073533,UPS,sea,intransit,2025-03-13,2025-03-14,
4000579,13938,TX,SLU,94180,1409070,USPS,sea,intransit,2025-03-07,2025-03-09,
4000580,12727,WV,SKN,10008,1335770,FEDEX,sea,received,2025-03-12,,
4000581,26610,NV,DOM,64045,70412,AMAZON,sea,received,2025-02-06,,
4000582,16174,UT,BIM,87957,1375260,FEDEX,air,delivered,2025-03-08,2025-03-13,2025-03-30
4000583,32314,NJ,SLU,20396,241016,FEDEX,sea,received,2025-02-03,,
4000584,15776,RI,GUY,16726,894310,DHL,sea,intransit,2025-03-23,2025-03-27,
4000585,11536,AK,SVG,35736,346173,DHL,air,intransit,2025-02-24,2025-03-27,
4000586,32771,KY,GUY,14804,898482,USPS,sea,received,2025-01-27,,
4000587,19726,AR,BIM,8030,458247,DHL,air,received,2025-02-04,,
4000588,20419,NE,GRD,7436,205906,FEDEX,sea,delivered,2025-01-06,2025-01-25,2025-03-27
4000589,20313,VT,GUY,71226,1686265,FEDEX,sea,intransit,2025-01-16,2025-02-02,
4000590,16519,NV,FSXM,11583,778677,FEDEX,air,received,2025-02-06,,
4000591,14387,VT,GRD,62484,1676550,USPS,air,intransit,2025-02-25,2025-03-02,
4000592,12476,NJ,SVG,11378,1564808,USPS,air,received,2025-03-20,,
4000593,22172,TX,ANU,59729,692651,DHL,sea,delivered,2025-02-12,2025-03-23,2025-03-25
